שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
כפיר אדר,1086696,"שלקה חושפת את דירת החלומות שלה: ''יקר לי, ננסה חודשיים''",519,12/10/2025 10:44
רוי שיינמן,1086722,עידן עופר מפסיד עשרות מיליונים בגלל טראמפ - זו הסיבה,768,12/10/2025 10:29
טל גורן,1086724,"מגיש ערוץ 14 תוקף: בהמות מקציפות, אלימות ויורקות, חושבות שזה תרבותי""",350,12/10/2025 10:23
ענת סימן טוב,1086705,היחיד בישראל: ג'ארד קושנר נצפה עם שעון ייחודי בשווי כ-70 אלף שקל,1341,12/10/2025 10:16
טל גורן,1086719,"בן כספית במתקפה: ""המפגינים הרגישו את מכונת הרעל של נתניהו""",2453,12/10/2025 10:03
צוף צימרינג,1086717,ג'ארד קושנר ואיוונקה טראמפ בילו אצל האחים חג'ג',886,12/10/2025 10:02
כפיר אדר,1086715,מחפשים כרטיסים למונדיאל: גל הונאות חדש התחיל וגם אתם בסכנה,277,12/10/2025 10:02
כפיר אדר,1086692,מלון הפאר באילת שנסגר לפני עשור ייפתח מחדש: זה המהלך שמתבשל,872,12/10/2025 10:00
ענת סימן טוב,1086713,הבוקר זה הופיע על המסך: ההודעה שצצה ללקוחות פלאפון,2638,12/10/2025 09:59
כפיר אדר,1086703,"יותר קנסות, יותר דוחות ויותר שלילות: נהגים בישראל משלמים ביוקר",296,12/10/2025 09:53
רונן זכאי,1086707,"ויכוח קטן בווטסאפ הסתיים ברצח מזעזע: ""הסיר אותו מהקבוצה"" ",382,12/10/2025 09:51
רונן זכאי,1086702,דרמה: שלושה דיפלומטים נהרגו - בדרך לטקס חתימת ההסכם,971,12/10/2025 09:47
צוף צימרינג,1086714,"מאור ברוכמן מ""האח הגדול"" חושפת: זו דעתה על הזוגיות של חן ושירז  ",646,12/10/2025 09:47
רונן זכאי,1086689,הבכיר בבנק המוביל בטוח: זה מה שיקרה לריבית בקרוב,369,12/10/2025 09:40
טל גורן,1086712,"יאיר נתניהו תקף את המפגינים: ""ממומנים ע""י קטאר, סניף של אנטיפה""",1530,12/10/2025 09:38
איציק יצחקי,1086647,"האשה החזקה בשוק הנדל""ן: ""זה מה שיקרה בשוק הדיור""  ",1681,12/10/2025 09:33
רוי שיינמן,1086710,הראל ויזל מוכר מניות במיליונים - זה הסכום שהרוויח,689,12/10/2025 09:32
רונן זכאי,1086685,"רכבי טסלה שוב בכותרת: ""נהגו באור אדום ונסעו נגד התנועה""",204,12/10/2025 09:25
טל גורן,1086706,דונלד טראמפ בהחלטה דרמטית: המהלך נגד הדמוקרטים נחשף,205,12/10/2025 09:17
כפיר אדר,1086708,"רייטינג: אור ראשון של קשת 12 כובשת את המסך, איילה חסון בקאמבק",1675,12/10/2025 09:17
יהונתן פרי,1086709,מתהפכים כמו סטייק: איך עסקה מופקרת הפכה לניצחון המוחלט? | יריב אופנהיימר,1034,12/10/2025 09:15
ענת סימן טוב,1086697,"רמי לוי, אושר עד או יוחננוף? זו רשת המזון הזולה",746,12/10/2025 08:50
טל גורן,1086699,רן בן שמעון יפוטר מנבחרת ישראל? זו ההחלטה שהתקבלה,463,12/10/2025 08:49
כפיר אדר,1086684,הלם בעולם המוזיקה: הזמר המוכר נדקר למוות בגיל 48 בלבד,1347,12/10/2025 08:48
כפיר אדר,1086701,"בית הקפה האהוב חטף קנס, מדוע עיריית תל אביב נאלצה לבטל?",537,12/10/2025 08:47
יהונתן פרי,1086700,,0,12/10/2025 08:35
טל גורן,1086695,"מצבו של ג'ו ביידן מחמיר: ""יעבור טיפולי הקרנות""",224,12/10/2025 08:23
רוי שיינמן,1086688,טבע מקבלת אור ירוק - זה האישור המשמעותי שקיבלה,597,12/10/2025 08:18
יהונתן פרי,1086693,"גיא לרר על הבוז לנתניהו: ""הוא האשם היחיד""",1693,12/10/2025 08:10
טל גורן,1086691,"עידן עמדי חושף: ""יש חורים בהסכם, יהיו עוד סבבים בעזה""",451,12/10/2025 08:07
טל גורן,1086687,"דודתו של החטוף תוקפת: ""נשמות טהורות, קיפצו לי""",1587,12/10/2025 07:44
יהונתן פרי,1086686,"רוברט קיוסאקי באזהרה חריפה: ""ההתרסקות הגדולה בהיסטוריה מגיעה""",1921,12/10/2025 07:42
טל גורן,1086682,הרגע הגדול מתקרב: השעה בה יחזרו החטופים לישראל נחשפת,735,12/10/2025 07:28
רוי שיינמן,1086683,לקראת שבוע המסחר: עידן חדש בבורסה?,457,12/10/2025 07:27
כפיר אדר,1086681,מהפכה בנמלי תעופה מהיום: הנוסעים הישראלים חייבים לדעת את זה,1007,12/10/2025 07:00
כפיר אדר,1086679,רמי לוי נושם לרווחה: האיש שגנב ממנו עומד לשלם ביוקר,1200,12/10/2025 06:40
ענת סימן טוב,1086640,מבצע טראמפ: זה מה שצפוי להגיע יחד עם הנשיא,328,12/10/2025 06:20
כפיר אדר,1086678,ישראל אהרוני חושף את האמת: מה הוא באמת חושב על אייל שני?,776,12/10/2025 06:18
כפיר אדר,1086677,ביטוח לאומי מחלק מענקים לחטופים המשוחררים: אלו הסכומים המלאים,420,12/10/2025 06:08
איציק יצחקי,1086644,"יעקב אטרקצ'י: ""אסור להחזיר את הפועלים הפלסטינים - זו הסיבה""",1083,12/10/2025 06:01
כפיר אדר,1086676,בפחות מ-60 אלף שקל: השיפוץ של אופירה אסייג נחשף,1145,12/10/2025 06:00
כפיר אדר,1086672,מעיין אדם מבקשת עזרה בתרומות: 1.2 מיליון שקל ב-12 שעות,3383,12/10/2025 05:46
רויטל ונונו,1086675,"סערה בפטריוטים: ינון מגל השתיק את גיא מרוז באמצע הספד ""שילכו לעזאזל""",1559,12/10/2025 01:46
רויטל ונונו,1086674,"בן זוגה של אדוה דדון: ""זה ממש הגבול האדום שלי""",633,12/10/2025 00:50
רויטל ונונו,1086673,"עינב בובליל על המוחים בכיכר החטופים: ""איפה אהבת חינם?""",495,11/10/2025 23:53
כפיר אדר,1086670,אברי גלעד נגד אנשי כיכר החטופים: ''ביזיון ומבוכה גדולה'',2053,11/10/2025 23:16
כפיר אדר,1086671,הנהגים בישראל משלמים ביוקר: זה מה שקורה ב'מהיר ועצבני',519,11/10/2025 23:03
ירון שמאי,1086669,החברה הישראלית שעוררה סקנדל עולמי נמכרת למפיק המפורסם,580,11/10/2025 22:46
כפיר אדר,1086660,אחמד טיבי נגד אחד הזמרים האהובים בישראל: ''מורכב מגזענות וציניות'',756,11/10/2025 22:23
ירון שמאי,1086667,ווייז בשינוי דרמטי: זה מה שתוכלו לעשות מעכשיו בלי לגעת במסך,1316,11/10/2025 22:14
יהונתן פרי,1086668,בגיל 79: זוכת האוסקר הלכה לעולמה,680,11/10/2025 22:12
יהודה רוזן,1086665,כוכב 'הפטריוטים' חשף בשידור חי: זה מה שעשיתי אחרי 35 שנה,779,11/10/2025 22:04
יהונתן פרי,1086666,"חיים לוינסון מטיף לעמית סגל: ""לארדואן אני לא משלם משכורת""",620,11/10/2025 22:03
יהודה רוזן,1086664,"עמית סגל מעורר סערה: ""כל מה שאתם צריכים לדעת - מחלה חשוכת מרפא""",2228,11/10/2025 21:48
כפיר אדר,1086656,ניר דבורי חושף הכל ב-59 שקלים: סודות ה-7.10 בספר חדש,557,11/10/2025 21:39
יהודה רוזן,1086663,"מגיש חדשות 12 חטף מהלומות ברשת ומחזיר: ""קצת חשבון נפש""",968,11/10/2025 21:31
רעי שני,1086623,"מרים אדלסון מאבדת כחצי מיליארד דולר, עידן עופר עוקף בסיבוב את אחיו",976,11/10/2025 21:25
יהונתן פרי,1086661,"ביום המרגש: ישראל מתבזה; שלושער להאלנד, חלאיילי ונחמיאס עזרו",448,11/10/2025 21:23
ירון שמאי,1086662,קריסה: כך פוסט אחד של טראמפ מחק 2 טריליון דולר בלילה,1716,11/10/2025 21:18
כפיר אדר,1086650,אסף גרניט מודה לראשונה: ''לא אוהב לארח בבית. תלכו'',15944,11/10/2025 21:04
כפיר אדר,1086646,גרים בעיר הזו? מבצע אכיפה ענק מתנהל בשעה זו,823,11/10/2025 21:02
יהונתן פרי,1086659,הקריפטו היומי: 400 מיליארד נמחקו ביום; זה המטבע שנשאר חיובי,642,11/10/2025 20:47
כפיר אדר,1086658,"דרמה בכיכר החטופים: וויטקוף שיבח את נתניהו, הקהל קרא בוז",489,11/10/2025 20:42
כפיר אדר,1086633,אייל גולן חושף: ''היום אני מבין למה ההופעות בבלומפילד נדחו'',1660,11/10/2025 20:30
כפיר אדר,1086642,כוכב הכרישים בקשת 12 בהחלטה עסקית דרמטית: זה הצעד שנקט,714,11/10/2025 20:19
יהונתן פרי,1086654,"נפתלי בנט על רועי שלו ז""ל: ""מעולם לא סיפרתי את זה""",419,11/10/2025 20:11
כפיר אדר,1086655,דונלד טראמפ מרסק את הביטקוין: ההחלטה הזו הביאה לצלילה ב-8.4%,533,11/10/2025 20:10
כפיר אדר,1086653,בגיל 55: איש הנדל''ן מהמוכרים בישראל בזוגיות עם שחקנית מפורסמת,2332,11/10/2025 20:07
כפיר אדר,1086638,מעיין אדם מתמודדת עם בשורה איומה: ''נרצח ב-7.10 ומת אתמול'',7726,11/10/2025 19:54
כפיר אדר,1086639,שורד הנובה המוכר מכולם הותיר לבבות שבורים: ''יהי זכרו ברוך'',352,11/10/2025 19:49
יהונתן פרי,1086651,"זה רשמי: יוצאי ""האח הגדול"" מכריזים על זוגיות מפתיעה",2140,11/10/2025 19:46
כפיר אדר,1086649,נתב''ג באזהרה לנוסעים לחו''ל: כך תנצחו את הבלגן ב-13.10,698,11/10/2025 19:45
יהונתן פרי,1086648,"סמוטריץ' חושף את האמת: למה צה""ל לא נשלח דרומה ב-7 באוקטובר?",6063,11/10/2025 19:29
ירון שמאי,1086643,החברה הישראלית בדרך לשווי של מעל 6 מיליארד דולר: אלו המרוויחים,1007,11/10/2025 19:29
יהונתן פרי,1086645,"רוני מאנה מסכם הכל: ""חמאס עשה לנו בית ספר, ביבי צריך ללכת הביתה""",1312,11/10/2025 19:11
רוי שיינמן,1086345,לקראת עונת הדוחות בוול סטריט: זה מה שהמשקיעים רוצים לראות,326,11/10/2025 19:09
איציק יצחקי,1086286,"כמה עולה לגור ברוטשילד וכמה בבניין של ""קרובים קרובים""?",705,11/10/2025 19:07
רוי שיינמן,1086475,"סם אלטמן, מנכ""ל OpenAI: ""אנחנו לא מתכוונים לעצור""",517,11/10/2025 18:53
כפיר אדר,1086636,ביטוח לאומי בבשורה משמחת: זה המענק שמגיע לכם לקבל ב-12.11,881,11/10/2025 18:52
כפיר אדר,1086635,רמי לוי והיריב הגדול בהחלטה משותפת: זה מה שיקרה הערב,847,11/10/2025 18:52
כפיר אדר,1086637,מס חדש של 100% בדרך: זה מה שיקרה מהחודש הבא,892,11/10/2025 18:52
כפיר אדר,1086641,אבל כבד בעולם התרבות: אלברט כהן הלך לעולמו בגיל 93,734,11/10/2025 18:52
כפיר אדר,1086634,"מיכל הקטנה חושפת את מצבה: ""התמוטטתי והגעתי למיון, מרותקת למיטה''",12731,11/10/2025 18:52
כפיר אדר,1086632,טרגדיה: בן הזוג של מפל אדם שם קץ לחייו בגיל 30 בלבד,2303,11/10/2025 18:52
אפרת בבג'ני,1086579,"הקריפטו השבועי: מגמה מעורבת, זה המטבע שזינק ביותר מ-14%",363,11/10/2025 18:52
טל גורן,1086614,"רייטינג שבועי: קשת מנצחת בכל הגזרות, זה השיא ששברה ""אור ראשון""",633,11/10/2025 18:52
כפיר אדר,1086630,מגישת ערוץ 14 המתפטרת מודה: ''המתנה הגדולה ביותר שלי'',45696,10/10/2025 18:16
כפיר אדר,1086631,החבר הכי טוב של ישראל קורס כלכלית: זה מה שקורה למטבע,3464,10/10/2025 18:15
כפיר אדר,1086629,רמי לוי בהודעה למיליוני לקוחות: זה השינוי המטורף שתרוויחו ממנו,2950,10/10/2025 17:14
כפיר אדר,1086628,"הפטריוטים החליטו להפרד סופית, זה השינוי החדש שייכנס לתכנית",11245,10/10/2025 17:04
כפיר אדר,1086627," ""אי אפשר שלא להתאהב בנאור אורמיה"" | צפו  ",509,10/10/2025 16:51
כפיר אדר,1086626,רשת המסעדות האהובה קורסת בפשיטת רגל: תיסגר אחרי 34 שנה? ,930,10/10/2025 16:42
כפיר אדר,1086625,הסוף למזומן בכספומטים בישראל: זה השינוי שלא ידעתם שקורה  ,8809,10/10/2025 16:34
כפיר אדר,1086624,ביטוח לאומי העביר כסף לחשבון הבנק: בדקו אם גם אתם קיבלתם,1362,10/10/2025 16:29
רעי שני,1086588,מזרח תיכון חדש? הסכמי טראמפ יוצרים לישראל הזדמנות כלכלית חסרת תקדים | מתן חודורוב,1209,10/10/2025 15:00
אפרת בבג'ני,1086622,"ערוץ 14 מעורר מהומה: ""טראמפ מפלרטט עם השמאל הישראלי""",1510,10/10/2025 14:41
רעי שני,1086618,"מחקר מדאיג קובע: התרופה הפופולרית ""מוטלת בספק ועלולה להזיק""",1004,10/10/2025 14:23
ענת סימן טוב,1086621,רמי לוי בהודעה קשה לטסים: שיבושים ועיכובים בטיסות השבוע,707,10/10/2025 14:13
רעי שני,1086620,"כוכבת ""האח הגדול"" על סערת גל גדות: ""איך לא ישנאו אותנו בעולם?""",1694,10/10/2025 14:11
רעי שני,1086616,"דירוג עשירי העולם: מאסק צונח, אליסון וצוקרברג בהכנסות מטורפות",1115,10/10/2025 13:55
רעי שני,1086619,"כריש שוב נצפה בסמוך לחוף ים בישראל: ""לצאת מיד מהמים""",624,10/10/2025 13:51
רעי שני,1086611,אבל בעולם התרבות בישראל: האמן ששרד את הטבח בבארי הלך לעולמו,1767,10/10/2025 13:29
ענת סימן טוב,1086553,"מנכ""לית אמישראגז אנרג'י: ""צרכני החשמל משלמים יותר מדי""",908,10/10/2025 13:24
אפרת בבג'ני,1086617,"נתניהו בהצהרה: ""המערכה עדיין לא הסתיימה, מודה לטראמפ""",613,10/10/2025 13:20
אפרת בבג'ני,1086615,"בכיר במיקרוסופט יצא נגד ישראל והתפטר: ""הזוועות הגרועות של זמננו""",674,10/10/2025 13:00
רעי שני,1086613,"אברי גלעד: ""להוריד את כל המדבקות ותמונות החטופים""",635,10/10/2025 12:53
טל גורן,1086612,הפסקת האש ברצועת עזה נכנסה לתוקף: מתי ישובו החטופים?,359,10/10/2025 12:40
כפיר אדר,1086575,"יעקב בוזגלו מספר על הנזק הבריאותי שלו: ''מי שיכול, שיעצור בזמן''",731,10/10/2025 12:37
טל גורן,1086608,"ברק סרי תוקף: ""זה מראה כמה נתניהו רימה את האמריקאים""",540,10/10/2025 12:32
אפרת בבג'ני,1086610,"שופטי ""מאסטר שף"" תחת מתקפה: ""חצופים, הדחה לא מוצדקת""",1488,10/10/2025 12:22
טל גורן,1086609,אכזבה לדונלד טראמפ: זו הזוכה בפרס נובל לשלום לשנת 2025,1985,10/10/2025 12:09
רוי שיינמן,1086434,"הכלכלן הבכיר: ""הציפיות מוגזמות, כך תיראה הריבית בעוד שנה""",8397,10/10/2025 12:03
אפרת בבג'ני,1086606,תדהמה בתל אביב: בתי בושת פעלו במסווה של מלון חדרים,925,10/10/2025 11:58
רעי שני,1086593,"סיימון לבייב קורס במעצר: ""הכלא בישראל זה גן עדן לעומת פה""",2109,10/10/2025 11:58
טל גורן,1086607,,0,10/10/2025 11:56
רעי שני,1086605,"גל גדות חוטפת: ""את חרא בנאדם, עוכרת ישראל""",3453,10/10/2025 11:38
אפרת בבג'ני,1086603,"בצלאל סמוטריץ' בהתבטאות חריגה: ""אני יכול להיות ראש ממשלה""",583,10/10/2025 11:38
טל גורן,1086604,"מגיש ערוץ 14 נגד חדשות 12: ""איך הם לא מתביישים להעסיק אותה?""",606,10/10/2025 11:36
טל גורן,1086602,"כתב הארץ עוקץ: ""בן גביר מבין שהוא בממשלה שעשתה הסכם עם היטלר?""",436,10/10/2025 11:25
רעי שני,1086591,רשימת השכונות היוקרתיות ביותר בישראל: איפה תשלמו הכי הרבה?,980,10/10/2025 11:22
טל גורן,1086598,"שלמה שרף מתגעגע: ""הרגשתי שהלב שלה עובר אליי""",590,10/10/2025 11:22
רעי שני,1086601,"חברת התעופה מהאהובות בישראל ברגעי אימה בטיסה: ""חששנו שלא נגיע""",431,10/10/2025 11:18
אפרת בבג'ני,1086600,"ינון מגל מזועזע: ""הם אפילו לא מתביישים לומר זאת""",633,10/10/2025 11:03
ענת סימן טוב,1086555,"רמי לוי, יוחננוף או ויקטורי? זו רשת המזון הזולה ביותר לשישי",487,10/10/2025 10:51
אפרת בבג'ני,1086599,משטרת ישראל מבקשת את עזרת הציבור: זו הסיבה,615,10/10/2025 10:37
רעי שני,1086597,איש העסקים הישראלי נורה ברגלו: ניסיון הסחיטה שהפך לסיוט של ממש,432,10/10/2025 10:36
טל גורן,1086596,"הסדרה ""אור ראשון"" מזכירה לנו את מה שרוצים שנשכח | ביקורת טלוויזיה",598,10/10/2025 10:28
כפיר אדר,1086595,חוקרת פרטית חושפת: ''מתחילת המלחמה גל בגידות שוטף את ישראל” ,985,10/10/2025 10:26
אפרת בבג'ני,1086594,"הקריפטו היומי: מגמה שלילית בשוק, זה המטבע שלא אכזב",397,10/10/2025 10:23
איציק יצחקי,1086291,מבלי ששמתם לב: כמה דירות מקבלים חרדים בדירה בהנחה?,788,10/10/2025 10:08
אפרת בבג'ני,1086592,"מגיש 14 מתפוצץ על דני קושמרו: ""תבקש סליחה""",1187,10/10/2025 10:08
טל גורן,1086590,"רייטינג יומי: מאסטר שף בראש, הפטריוטים הצליחו לתת פייט?",596,10/10/2025 09:52
רעי שני,1086583,"הלם בנתב""ג: לא תאמינו מה נמצא במזוודות של זוג תיירים מאנגליה",3946,10/10/2025 09:38
אפרת בבג'ני,1086589,"מגישי חדשות 12 מפתיעים בשידור חי: ""מרגישים כמו חתן וכלה""",606,10/10/2025 09:37
רעי שני,1086587,"קובי פרץ ויצחק תשובה בעסקת ענק, אל על צונחת וענקית המזון מתרסקת",834,10/10/2025 09:35
כפיר אדר,1086574,לגרושתו של אייל גולן נמאס: ''זה נראה למישהו שפוי?'',875,10/10/2025 09:17
טל גורן,1086586,טורקיה מעוררת פרובוקציה? זו ההטרלה שעשתה מול חופי עזה,792,10/10/2025 08:58
אפרת בבג'ני,1086585,"עיכובים, מזון לא כשר וכתובות אנטישמיות: הטיסה השערורייתית נחשפת",473,10/10/2025 08:50
רעי שני,1086584,ביטוח לאומי בבשורה מזעזעת: ההודעה הקשה שיקבלו הבוקר אלפי ישראלים,3544,10/10/2025 08:34
טל גורן,1086582,"אזיליה בנקס ממשיכה לתמוך בישראל: ""זה בהחלט לא אפרטהייד""",472,10/10/2025 08:31
רעי שני,1086530,"הבן של אייל ברקוביץ' נגד ערוץ 14: ""אם ייפול שם טיל לא אהיה עצוב""",1328,10/10/2025 08:17
רעי שני,1086580,"טלטלה בוול סטריט: מדד S&P 500 יורד, אנבידיה שוברת שיא חדש",16820,10/10/2025 08:14
טל גורן,1086581,הפסקת האש נכנסה לתוקף: זו ההחלטה הדרמטית שקיבל דונלד טראמפ,267,10/10/2025 08:10
איציק יצחקי,1086254,"עסקאות השבוע בנדל""ן: דירות עם ממ""ד ב-1.3-1.5 מיליון שקל",1772,10/10/2025 08:03
טל גורן,1086578,"דובר צה""ל בהודעה עצובה: לוחם מילואים נפל בקרב בצפון רצועת עזה",221,10/10/2025 07:54
רעי שני,1086577,"תמיר סטיינמן חושף את מצבו: ""כאבים בחזה, 3 אישפוזים ופנים משותקות""",71471,10/10/2025 07:50
אפרת בבג'ני,1086558,פלאפון מחבקת את השבים: זה המהלך המרגש של חברת התקשורת,532,10/10/2025 07:39
רעי שני,1086576,הממשלה אישרה את עסקת החטופים: בן גביר וסמוטריץ' התנגדו,479,10/10/2025 07:23
כפיר אדר,1086570,יעל בר זוהר מופתעת מיונית לוי: ''אשכרה מחייכת'',613,10/10/2025 07:01
כפיר אדר,1086573,"סקר מנדטים משוגע: נתניהו מרוויח מהעסקה, בנט יורד ובן גביר קורס",2034,10/10/2025 07:00
אפרת בבג'ני,1086535,הביקוש לזהב ממשיך לזנק: זו הסיבה שמשקיעים נוטשים את הדולר,478,10/10/2025 07:00
רונן זכאי,1086520,יוליוס בר: הבנק המרכזי מפתיע בעצירת הורדות הריבית,1033,10/10/2025 06:41
אפרת בבג'ני,1086495,סיום המלחמה יוביל להפחתת ריבית? אלו ההערכות של המשקיעים,658,10/10/2025 06:21
רונן זכאי,1086548,תיגי וסוליד חודרות לשוק האירופי: פרויקט חימום אזורי חדש בפולין,356,10/10/2025 06:01
ענת סימן טוב,1086550,"בשורה משמחת לטסים מנתב""ג: זו חברת התעופה שחוזרת לטוס לישראל",460,10/10/2025 06:00
איציק יצחקי,1086300,כמה שווה הדירה החדשה של נועה קירל והאם מחירי הדירות יעלו?,834,10/10/2025 06:00
כפיר אדר,1086571,אברי גלעד מודה: ''אני עובד אצלכם בשכר סמלי'',816,10/10/2025 05:19
כפיר אדר,1086565,ביטוח לאומי משלם מענקים לחטופים: כמה יקבל מתן צנגאוקר?  ,16194,10/10/2025 05:19
כפיר אדר,1086569,מכה חדשה לנהגים בישראל: אלו המצלמות החדשות שייכנסו לשימוש,1177,10/10/2025 05:18
כפיר אדר,1086572,לקוחות רמי לוי נעקצו בסכומי עתק: בית המשפט בעוד החלטה דרמטית,3146,10/10/2025 05:17
כפיר אדר,1086568,מנכ''ל ויקטורי חוגג יום מאושר: ''זה הזמן עכשיו שכולם יחייכו'',8290,10/10/2025 04:28
כפיר אדר,1086567,"כניסת השבת, יציאת שבת ואיך יהיה מזג האוויר? 10.10.2025",442,10/10/2025 04:26
רויטל ונונו,1086566,"עידן רייכל מזהיר: ""יסכן כל יהודי בתפוצות""",811,10/10/2025 03:52
רויטל ונונו,1086564,"הכוכבת הבינלאומית הפתיעה עם חולצה של נתניהו: ""אני מעריצה אותו""",603,10/10/2025 03:18
רויטל ונונו,1086563,"ויקטוריה בקהאם חושפת סוד אפל: ""שיקרתי להורים שלי""",420,10/10/2025 02:31
רויטל ונונו,1086562,"ירון אברהם מודה בשידור: ""ניצלנו, בוא נגיד את זה""",794,10/10/2025 01:57
רויטל ונונו,1086561,"יונית לוי משנה כיוון אחרי שנתיים: ""עכשיו אפשר להגיד""",1553,10/10/2025 00:39
רויטל ונונו,1086560,"עמית סגל נגד מגישת החדשות: ""אני באמת מקווה שהם לא יחזרו""",1813,09/10/2025 23:52
רעי שני,1086559,לירן דנינו בדרמה רפואית: ספג פציעה קשה בהופעה ופונה לבית חולים,1347,09/10/2025 22:40
רעי שני,1086557,מחקר מדאיג: התרופה הפופולרית בישראל גורמת לתופעת לוואי מסוכנת,3966,09/10/2025 22:27
טל גורן,1086549,"סקר מנדטים מותח: הקואליציה מתחזקת, תקים את הממשלה הבאה?",1650,09/10/2025 22:23
אפרת בבג'ני,1086556,"איתמר בן גביר על האולטימטום שהציב לנתניהו: ""קו אדום בוהק""",801,09/10/2025 22:12
רונן זכאי,1086542,סערה בארצות הברית: השחיתה מסעדה בגלל דולר אחד - ותעמוד לדין,269,09/10/2025 22:11
רונן זכאי,1086551,למרות בקשת המשטרה: בית המשפט שחרר את הישראלים שהשתתפו במשט לעזה,764,09/10/2025 22:06
אפרת בבג'ני,1086554,משרד הבריאות מודיע: פעוט בן שנה וארבעה חודשים נפטר מהמחלה הזו,236,09/10/2025 21:56
רעי שני,1086552,"שיבושים בנתב""ג, כביש 1 ייחסם לתנועה: השפעות ביקור טראמפ בישראל",3182,09/10/2025 21:56
רעי שני,1086543,טלטלה בהייטק הישראלי: הסטארטאפ המצליח בדרך להיסגר,16703,09/10/2025 21:35
אפרת בבג'ני,1086546,"מלכת היופי הבריחה סם במשקל של כמעט 358 ק""ג: זה העונש שקיבלה",486,09/10/2025 21:26
טל גורן,1086547,"ולדימיר פוטין חושף: ""ישראל מעוניינת בהסדרת היחסים עם איראן""",647,09/10/2025 21:10
רוי שיינמן,1086471,"ההמלצה של הבנק הענק: ""תקנו את המניה הזאת""",14611,09/10/2025 21:05
רעי שני,1086545,"סקר מנדטים דרמטי: נתניהו ישמור על ראשות הממשלה, גנץ ולפיד מתרסקים",3696,09/10/2025 21:05
יהודה רוזן,1086544,ירושלים נערכת לארח את הנשיא טראמפ - אלו הצעדים שכבר ננקטו ,402,09/10/2025 21:04
טל גורן,1086541,כוכבת המרוץ למיליון בדרך לריאליטי נוסף: זו התוכנית אליה לוהקה,387,09/10/2025 20:57
אפרת בבג'ני,1086540,"מענק בסך 10,000 שקל: זה הסיוע שיקבלו פדויי השבי ממסיבת הנובה",281,09/10/2025 20:35
רונן זכאי,1086539,ריאליטי חדש בדרך: נטע ברזני וגרי דהן יתמודדו יחד לראשונה,0,09/10/2025 20:25
רונן זכאי,1086533,מהבמה לשדה הקרב: עידו מלכה משתף רגע מרגש עם יובל רפאל,1989,09/10/2025 20:23
רונן זכאי,1086538,,0,09/10/2025 20:19
טל גורן,1086537,"בן כספית טוען: ""דונלד טראמפ הוא אלכסנדר מוקדון של ימינו""",554,09/10/2025 20:19
רעי שני,1086536,הזמר הישראלי המפורסם עבר תאונה קשה: התעלף על ההגה ונכנס ברכב,1574,09/10/2025 20:13
טל גורן,1086534,"אמילי דמארי וספורטאי ישראל מגיבים לבשורות המשמחות: ""היינו כחולמים""",359,09/10/2025 19:59
רעי שני,1086532,"הבן של אייל ברקוביץ' תוקף: ""חולת נפש, צריכה אישפוז בדחיפות""",2867,09/10/2025 19:40
טל גורן,1086531,דונלד טראמפ חושף: זה היום בו ישוחררו החטופים הישראלים,300,09/10/2025 19:39
אפרת בבג'ני,1086529,"טופז לוק נגד מתנגדי נתניהו: ""הם לא מפסיקים לשקר""",272,09/10/2025 19:30
טל גורן,1086528,"שמעון ריקלין זועם: ""פרשני התבהלה והגנרלים לשעבר צריכים לעוף מחיינו""",264,09/10/2025 19:27
רוי שיינמן,1086481,הבכיר האמריקאי מזהיר: זה מה שיקרה לשוק,871,09/10/2025 19:21
רעי שני,1086527,פיטורים בהייטק הישראלי: החברה ששולחת כמעט את כל העובדים הביתה,1194,09/10/2025 19:20
אפרת בבג'ני,1086523,כתב חדשות 12 ואורן סמדג'ה מתאחדים: זה האירוע שייערך ב-29 באוקטובר,277,09/10/2025 19:02
יהודה רוזן,1086526,הדוגמנית עם הכנסות של עשרות מיליונים חושפת: אני עדיין בתולה,961,09/10/2025 18:58
רונן זכאי,1086522,המיליארדר הצעיר ביותר בעולם נחשף: כך הוא עשה את זה בגיל 27,804,09/10/2025 18:55
טל גורן,1086525,ינון מגל מסעיר את הרשת: דונלד טראמפ בדרך לאולפן הפטריוטים?,491,09/10/2025 18:48
רעי שני,1086524,"שרה נתניהו בירכה על החזרת החטופים וחטפה: ""את ובעלך נגד העסקה""",445,09/10/2025 18:47
טל גורן,1086521,טראמפ לא יזכה בפרס נובל לשלום? תגובתו המוחצת נחשפת,383,09/10/2025 18:35
אפרת בבג'ני,1086519,הביטקוין עקף את רף ה-120 אלף דולר: מה גרם לזינוק במחיר המטבע?,392,09/10/2025 18:11
טל גורן,1086518,"המדליסט האולימפי יחמיץ את אליפות העולם? ""הישראלים לא יכנסו לכאן""",575,09/10/2025 18:03
רעי שני,1086517,כתבת ערוץ 14 מובכת: צפו בפאדיחה הגדולה בשידור חי,1060,09/10/2025 17:56
אפרת בבג'ני,1086514,"גיא מרוז מתקרב לדת? חבש כיפה והכריז: ""ברוך אתה אדוני מלך העולם""",379,09/10/2025 17:51
טל גורן,1086516,"ישראלים נפגשו עם אבו מאזן ברמאללה: ""הגיע הזמן לשלום""",185,09/10/2025 17:44
רעי שני,1086511,רכבים חדשים בהנחה של עשרות אלפים: היבואנים מרסקים מחירים בישראל,689,09/10/2025 17:40
