שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
הדר הראל,1063827,שאלנו את ChatGPT: איך לגרום לכל אחד להסכים איתי? 3 צעדים פשוטים,12831,09/05/2025 08:43
רעי שני,1063881,אבל בעולם התרבות בישראל: הסופרת המוערכת הלכה לעולמה בגיל 89,31493,09/05/2025 08:31
שלי אדורם,1063871,משרד האוצר מפתיע: עובד חדש מונה לדובר תוך עקיפת הסגן הוותיק,460,09/05/2025 08:13
שרון בירקמן,1063759,משקיעים ב-S&P 500? הקרן הזו מכה את המדד כבר 15 שנה,7660,09/05/2025 08:11
רעי שני,1063879,"המנכ""ל הישראלי נידון ל-12 שנות מאסר: הונה לקוחות בסכומי עתק",2735,09/05/2025 08:11
אלמוג אמר,1063872,שביתת המורים והמחלוקת הציבורית :זה הנושא החם של השבוע,394,09/05/2025 07:53
כפיר אדר,1063873,מכה לנהגים בישראל: זה מה שקורה בתחנות ''דלק'' מהשעה 8:00,1930,09/05/2025 07:48
אפרת קרסנר,1063834,חדש על המסך: כל מה שחם ומעניין בטלוויזיה השבוע  ,296,09/05/2025 07:47
אלמוג אמר,1063868,"הותר לפרסום: שני חיילי צה""ל נהרגו בקרבות בדרום רצועת עזה ",445,09/05/2025 07:12
כפיר אדר,1063869,אופירה אסייג תחת מתקפה של הסטנדאפיסט האהוב: ''פירקת משפחה'',6303,09/05/2025 07:08
כפיר אדר,1063867,"סקר מנדטים מפתיע: נתניהו מזנק בהפתעה, בנט מתחיל לאבד גובה",2319,09/05/2025 06:49
הדר הראל,1063756,יובל רפאל בדרך לאירוויזיון: 5 פרטים שלא הכרתם על הנציגה של ישראל,768,09/05/2025 06:41
כפיר אדר,1063866,אברי גלעד מודה: ''אני אדם דוחה'',4712,09/05/2025 06:40
כפיר אדר,1063865,"ביטוח לאומי מחלק מענק של 3,080 שקל: מי הזכאים?",5236,09/05/2025 06:33
כפיר אדר,1063864,רמי לוי מפנק: זה השכר החלומי שיקבל החתן שלו,2879,09/05/2025 06:29
דודי לוי,1063826, חסר תקדים: זאת הפסיקה הדרמטית שתשנה את שוק השכרת הדירות,1237,09/05/2025 06:20
איציק יצחקי,1062892,"""המדינה תפסיק לייצר צמודי קרקע בין חדרה לגדרה - והמחיר יעלה""",7071,09/05/2025 06:01
ענת סימן טוב,1063776," רמי לוי, שופרסל או ויקטורי: זו הרשת הזולה בישראל  ",795,09/05/2025 06:01
ענת סימן טוב,1063802,"מנכ""ל קשת טעמים: ""במקום לחלק יותר כסף, צריך לטפל בשורש""  ",2793,09/05/2025 06:01
ענת סימן טוב,1063773,"מנכ""ל ישראייר: ""אני מאמין שחברות התעופה הזרות יחזרו בשבוע הבא""",1637,09/05/2025 06:01
כפיר אדר,1063863,הזוכה היחיד ב-50 מיליון שקל בלוטו מודה: כך הגיבה אשתי,2979,09/05/2025 05:57
כפיר אדר,1063862,ריקול למוצר שיש בהרבה בתים בישראל: ''נמצאה חריגה משמעותית'',48218,09/05/2025 05:53
כפיר אדר,1063708,כניסת השבת: מתי השבת נכנסת ויוצאת ומה יהיה מזג האוויר?,540,09/05/2025 05:39
רויטל ונונו,1063861,הירושה של הזמר שהלך לעולמו תועבר לאקסית: לא השאיר צוואה,920,09/05/2025 04:20
יהודה רוזן,1063860,"משחקי שליטה? כוכב חתונמי קשר את אשתו עם רצועה: ""זה נראה לך שפוי?""",1091,09/05/2025 03:59
רויטל ונונו,1063859,"כוכב שנות ה-2000 מבקש: ""תתפללו עבורי. אובחנתי עם סרטן שלב 4""",1317,09/05/2025 03:43
רויטל ונונו,1063858,מרגש: הזמר גילח את שערו כמחווה לילדה חולת סרטן שעלתה לבמה,521,09/05/2025 02:59
יהודה רוזן,1063857,"צופית גרנט מסוגרת בחוות בריאות אבל יורה: ""אני ושולי חווים אלימות""",1279,09/05/2025 02:45
רויטל ונונו,1063856,"יובל המבולבל חושף: ""נשארתי דחוי, אין לי כמעט חברים""",620,09/05/2025 02:02
רויטל ונונו,1063855,"דניאל גרינברג במתכון פלא: ""עם המנה הזאת ירדתי 3 ק""ג בפחות משבועיים""",65487,09/05/2025 01:02
יהודה רוזן,1063854,"מה עומד מאחורי המל""ט הבריטי שמטלטל את עולם הביטחון?",1366,09/05/2025 00:45
רויטל ונונו,1063853,"אלונה סער מבקשת: ""תחזירו לי את אבא שלי""",1875,09/05/2025 00:13
יהודה רוזן,1063852,"כוכב ""האח הגדול"" נפצע באיבר רגיש וקיים חשש לפוריות: ""להביא ילדים""",886,08/05/2025 23:42
יהודה רוזן,1063851,וול סטריט ירוק: טראמפ שובר את השווקים – המשקיעים חוגגים ,420,08/05/2025 23:31
גיא מויאל,1063849,טרגדיה: בן 13 נהרג בהתהפכות טרקטורון סמוך לביתו,382,08/05/2025 22:45
ירון שמאי,1063848,הישראלים שמדהימים את עולם הגיימינג: רוכשים מהענקית ב-800 מיליון דולר,605,08/05/2025 22:42
אפרת בבג'ני,1063850,ענקית המשחקים חוגגת 15 שנים להקמתה עם הכנסות בסך 706 מיליון דולר,320,08/05/2025 22:41
גיא מויאל,1063846,"כוכבת ""ארץ נהדרת"" על הפרידה בחייה: ""לא להיות ז** זה ערך""",597,08/05/2025 22:24
אפרת בבג'ני,1063847,מדינה בפוסט טראומה: הצלקות הבלתי נראות והמאבק שאסור להפקיר  ,532,08/05/2025 22:23
שרון בירקמן,1063778,תוצאות חיוביות לענקית האנרגיה המתחדשת הישראלית: זה הדיבידנד שתחלק,2913,08/05/2025 22:01
דודי לוי,1063842,בוגר ישיבה שזיכה את זדורוב: זה המינוי שמסעיר את מערכת המשפט,889,08/05/2025 21:53
גיא מויאל,1063845,"נטע ברזילי נפרדת ופותחת פרק חדש בחייה: ""תמיד אשמור בלב""",2876,08/05/2025 21:52
אלמוג אמר,1063844,"עדן גולן חושפת: ""היו איומי מוות, פחדתי שיירו בי על הבמה"" ",449,08/05/2025 21:49
ירון שמאי,1063843,רמי לוי מקפיץ את שכר הבת שלו: הסכום שתרוויח בחוזה החלומות,24679,08/05/2025 21:45
שרון בירקמן,1063768,בדיסקונט לא מתרשמים: אין דרמות – וגם לא יהיו הרבה הורדות ריבית,312,08/05/2025 21:45
אלמוג אמר,1063841,החייל החטוף תמיר נמרודי הוא הישראלי שיש חשש ממשי לחייו ,866,08/05/2025 21:32
גיא מויאל,1063840,יעזור ליובל רפאל לזכות? השיר המוביל לזכייה עלול להיות מודח,631,08/05/2025 21:25
אפרת קרסנר,1063839,"מגישת ערוץ 14 חושפת סרטון מרגש עם התינוקת: ""הלב שלי""",361,08/05/2025 21:15
אלמוג אמר,1063838,"סקר מטלטל: איזו מפלגה מובילה בבטחה, ומי מתרסקת? ",807,08/05/2025 21:12
רפאל בן זקרי,1063783, אפל בצעד נואש: זה המהלך הדרמטי שהיא מנסה לבלום,426,08/05/2025 21:11
כפיר אדר,1063795,הזמרת האהובה נחשפת: ''סובלת מתסמונת. מתמודדת עם בעיות פוריות'',374,08/05/2025 21:10
אפרת בבג'ני,1063815,"סיכום שבוע המסחר בבורסה: זה הסכום שהאוצר גייס בהנפקות אג""ח  ",366,08/05/2025 21:09
גיא מויאל,1063837,מירוץ חיפה חוזר: אלו הכבישים והחניונים שייסגרו לתנועה,318,08/05/2025 20:59
אלמוג אמר,1063833,"זו הטעות במקלחת שכדאי לכם להימנע ממנה: ""קיימת סכנה""",287,08/05/2025 20:57
יהודה רוזן,1063836,"חברות התעופה יוזילו את המחירים? השרים קיימו דיון חירום ואיימו -""נתערב""",451,08/05/2025 20:54
גיא מויאל,1063832,"""האח הגדול"" חוזר לפריים טיים: מי ייכנס לבית המדובר במדינה?",730,08/05/2025 20:41
ירון שמאי,1063831,טרגדיה בפלאפל המיתולוגי: המוכר האהוב נמצא ללא רוח חיים,4959,08/05/2025 20:34
אלמוג אמר,1063828,בשורה מהוותיקן: עשן לבן עלה - זו זהות האפיפיור החדש ,482,08/05/2025 20:26
יהודה רוזן,1063830,הסוהרים נדהמו: מה התגלה בבקבוק החלב התמים? צפו,286,08/05/2025 20:20
אפרת בבג'ני,1063829,"מגישת חדשות 12 תופסת צד בסכסוך: ""הם חייבים לציית""",16532,08/05/2025 20:12
גיא מויאל,1063825,יואב קיש החליט: אלו מבני הקבע שיוקמו בגוש עציון,444,08/05/2025 19:52
אלמוג אמר,1063823,"בית החולים שישלב רחפנים במערכת הרפואית: ""השמים הם לא הגבול""",231,08/05/2025 19:48
כפיר אדר,1063786,זוכה רוקדים עם כוכבים וטום קרוז ביחד: איך זה בדיוק קרה?,454,08/05/2025 19:45
אפרת בבג'ני,1063824,"""האח הגדול"" חושף את הסוד של מגישת ערוץ 13: ""מתה לדעת מי הלשין""",1147,08/05/2025 19:40
גיא מויאל,1063822,"טראמפ מאפשר הפגנות פרו-פלסטיניות במונדיאל: ""מותר למחות""  ",516,08/05/2025 19:23
דודי לוי,1063820,פרשת קטארגייט קורסת? זאת הדרמה שהתרחשה היום,542,08/05/2025 19:17
אלמוג אמר,1063821,דיווח דרמטי: טראמפ לא ידרוש מסעודיה נרמול יחסים עם ישראל כתנאי לגרעין,226,08/05/2025 19:17
יוסף דולגופולסקי,1063818,הביטקוין שוב שובר שיא – אבל לא במקרה,802,08/05/2025 19:13
אורטל כהן,1063488," אחרי שעזב את ביתו כוכב ""האח הגדול"" מודה: ""לצערי, עוד לא חידשה קשר""",17652,08/05/2025 19:09
שרון בירקמן,1063793,אחרי דוחות טבע - זה מה שחושבים האנליסטים | כל הפרטים,333,08/05/2025 19:06
כפיר אדר,1063819,שביתה בתחנות ''דלק'' מחר: בשורה קשה לנהגים בישראל,14047,08/05/2025 19:03
אפרת בבג'ני,1063817,"ארגון ""אחים לנשק"" מחריף את המאבק: ""הגיע הזמן למעשים""",654,08/05/2025 18:55
גיא מויאל,1063816,"משרד התחבורה מתגבר את מערך הנסיעות להילולת הרשב""י: על חשבון אחרים?",283,08/05/2025 18:52
אלמוג אמר,1063814,"כוכבת ""גוסיפ גירל"" מותקפת: ""סרט נורא, זה גילוי עריות"" ",353,08/05/2025 18:42
אורטל כהן,1063723,ערוץ 14 הסתבך בענק? ''הסתה לרצח עם'',617,08/05/2025 18:37
גיא מויאל,1063813,ביל גייטס יתרום יותר מ-200 מיליארד דולר: מי ייהנה מהכסף?,1096,08/05/2025 18:16
אלמוג אמר,1063808,"סיכום המסחר בבורסה: עליה במדדים, ואיזו חברה רשמה ירידה בלתי צפויה?",391,08/05/2025 18:08
אפרת בבג'ני,1063636,מה יקרה אם OpenAI תרכוש את גוגל כרום? התרחיש הדרמטי נחשף,917,08/05/2025 18:03
אפרת בבג'ני,1063812,ענקית הסייבר מציגה: ההזמנות הגיעו לסך של 1.6 מיליארד דולר  ,234,08/05/2025 17:56
אלמוג אמר,1063810,"המגפה ממשיכה להתפשט: ""עלולה לגרום לסיבוכים חמורים - ואף למוות"" ",671,08/05/2025 17:45
גיא מויאל,1063811,"מנכ""ל משרד הפרסום על סערת יוסיאן: ""הטעות נעשתה בתום לב""",1263,08/05/2025 17:45
אפרת בבג'ני,1063807,"מגיש ערוץ 13 עושה סדר: זו הסיבה שרה""מ נתניהו נשאר בשלטון",773,08/05/2025 17:35
הדר הראל,1063806, שאלנו את ChatGPT: האם קורסים להשקעה במניות באמת משתלמים?,312,08/05/2025 17:35
רפאל בן זקרי,1063736,סמסונג מוכנה לקיץ: זה השינוי המפתיע בשעון החכם הבא?,1551,08/05/2025 17:30
אלמוג אמר,1063805,"ח""כ מהליכוד מפתיע: ""שר אמר לי שהוא מתקשה לגמור את החודש"" ",292,08/05/2025 17:22
צוף צימרינג,1063578,מרגי אחרי הפרידה: זה הבית החדש שלו,3187,08/05/2025 17:17
גיא מויאל,1063804,המערך שעזר לאלפי ישראלים רבים מושבת: זו הסיבה,356,08/05/2025 17:11
צוף צימרינג,1063788,רשת 13 מפתיעים: זו הדרמה על המסך הערב,298,08/05/2025 17:04
שרון בירקמן,1063724,"טבע מוכנה לזה? יבוא התרופות על הכוונת בארה""ב",516,08/05/2025 17:01
אפרת בבג'ני,1063803,ענקית השבבים הישראלית חוגגת: ההכנסות הסתכמו ב-213.4 מיליון דולר,403,08/05/2025 16:55
אלמוג אמר,1063799,"היועמ""שית תחת אש: ""ניגוד עניינים, הקשר הקרוב לא דווח כנדרש"" ",395,08/05/2025 16:51
כפיר אדר,1063769,אורטל עמר נפרדת בכאב: ''הוא אוהב לקחת את הטובים'',18868,08/05/2025 16:50
צוף צימרינג,1063772,"קניה ווסט מוציא שיר אנטישמי: ""הייל היטלר""",309,08/05/2025 16:47
דודי לוי,1063796,המילואימניקים יצילו את נתניהו? כך הם מתכוונים לעשות את זה,561,08/05/2025 16:31
שרון בירקמן,1063800,סטרטסיס מתחממת? הדוחות הפתיעו – המשקיעים רצו לקנות,222,08/05/2025 16:27
אפרת בבג'ני,1063798,בשווי של 2.5 מיליון שקל: זה הקמפיין הענק של חברת הדלק Ten,582,08/05/2025 16:26
אלמוג אמר,1063797,ענקית הטק מציגה: כנס ה-AI הגדול ביותר מגיע לישראל,598,08/05/2025 16:14
כפיר אדר,1063741,חברת התעופה ממשיכה לברוח מנתב''ג: זה הפיצוי שמוצע לנוסעים,11350,08/05/2025 16:11
צוף צימרינג,1063755,גורי אלפי בסדר? המשפחה שלו בפרידה דרמטית ,595,08/05/2025 16:09
אפרת בבג'ני,1063794,הכנסות סאפיינס הסתכמו בכ-136 מיליון דולר: זו התחזית לשנת 2025,228,08/05/2025 15:56
דודי לוי,1063789,"הפוליטיקאי האהוב קיבל בשורה קשה: ""תמונה עגומה""",450,08/05/2025 15:54
רעי שני,1063787,"כוכבת ""האח הגדול"": ""גברים, תצטרפו לחגיגה. רואים את המחשוף שלי""",3054,08/05/2025 15:53
אלמוג אמר,1063790,הקריפטו היומי: בעקבות הכרזת טראמפ הביטקוין מתקרב לשיא,1576,08/05/2025 15:53
כפיר אדר,1063792,איילה חסון מטילה פצצה לצופי כאן 11: מהפכה בלוח השידורים,3236,08/05/2025 15:48
אלמוג אמר,1063781,"המילואימניקים זועמים: ""גיוס החרדים חייב להתחיל מיידית"" ",223,08/05/2025 15:32
אפרת בבג'ני,1063785,"הפתעה ב-""פטריוטים"": ינון מגל מכה שנית - זה מה שקרה בערוץ 14",652,08/05/2025 15:31
עמית  בהר,1063780,"אמילי דמארי תוקפת: ""הצטרפתם למעגל ההכחשה""",214,08/05/2025 15:31
רעי שני,1063777,"הלהקה האהובה תופיע בישראל למרות הלחצים: ""אוהבים את המדינה""",329,08/05/2025 15:23
ענת סימן טוב,1063784,בתגובה למשבר התעופה המחריף: זה הצעד שעשתה מירי רגב ,1219,08/05/2025 15:18
רעי שני,1063782,דייויד בקהאם רוכש צעצוע חדש במיליונים: ליאו מסי יצטרף? ,557,08/05/2025 15:15
כפיר אדר,1063779,אל על בבשורה חשובה לנוסעים: זה מה שיקרה למחירים עד ה-7.6,8751,08/05/2025 15:07
רפאל בן זקרי,1063749, גוגל עוקפת את אפל: העדכון המפתיע רק למשתמשי האייפון,591,08/05/2025 15:03
אורטל כהן,1063762,ניצחון על מחאת המורים יהיה הפסד למערכת החינוך | יריב אופנהיימר,537,08/05/2025 15:02
אפרת קרסנר,1063771,הליהוק נחשף: הכוכבת החדשה בהצגה של עוז זהבי וטלי אורן,497,08/05/2025 15:01
רעי שני,1063765,האייפון האהוב בדרך להיעלם מהמדפים: בכיר באפל בהצהרה דרמטית,503,08/05/2025 14:54
כפיר אדר,1063775,רשות המסים נכנסת בחייבי המס: בעיר הזו משלמים ביוקר,914,08/05/2025 14:53
עמית  בהר,1063766,במטרה למניעת הטרדות מיניות: זה הכלי הדיגיטלי של הוועד האולימפי,186,08/05/2025 14:53
אפרת בבג'ני,1063774,הונאת הרשת המסוכנת נחשפת: כך קליק אחד עלול להיות לכם ביוקר,344,08/05/2025 14:53
כפיר אדר,1063761,"אסון נפל על יהודית באומן ושימי תבורי: ''הרוסים, אין בפי מילים""",44160,08/05/2025 14:53
צוף צימרינג,1063745,אסי בוזגלו מכין את המזומנים: בתו אייר קיבלה בשורה חשובה,1876,08/05/2025 14:44
כפיר אדר,1063770,הטבות מס ומענקים חדשים בישראל: מי עומדים להרוויח בענק?,3293,08/05/2025 14:36
צוף צימרינג,1063752,"רני רהב נגד נתניהו: ""תכריז על סיום המלחמה, דם על הידיים שלך""",650,08/05/2025 14:17
שרון בירקמן,1063738,בנק ישראל ממשיך לקדם מהפכה בתשלומים: זה מה שיקרה בסוף החודש,15221,08/05/2025 14:14
כפיר אדר,1063764,נתב''ג מקבל איום ישיר: על הכוונת של היריבה הגדולה של ישראל,984,08/05/2025 14:13
רעי שני,1063763,"נעמי לבוב מגיבה למתקפה הקשה נגדה: ""זה כל מה שאני יכולה להגיד""",6544,08/05/2025 14:11
עמית  בהר,1063760,המאבק בסמים ממשיך: זה מה שהמשטרה מצאה בדירה בקריות,337,08/05/2025 13:55
רעי שני,1063747,"אורי נגר חושף את מצבו הבריאותי: ""אין לכם מושג איך אני סובל""",352,08/05/2025 13:54
אפרת קרסנר,1063758,קשת 12 מכריזה: החלה ההרשמה לעונה החדשה של הריאליטי האהוב,3597,08/05/2025 13:52
איציק יצחקי,1063701,האם זו המניה הטובה בעולם? מחקר חדש קובע שכן,884,08/05/2025 13:45
כפיר אדר,1063757,מגיש חדשות 12 מקבל נזיפה: ''התנהגות פוגענית ואינה ראויה'',1501,08/05/2025 13:43
כפיר אדר,1063714,רכבים יורדים מהכבישים בישראל: מבצע אכיפה ענק יצא לדרך,358,08/05/2025 13:43
אפרת קרסנר,1063754,"כתבת ערוץ 14 מנסה לשדך לקולגה? ""כל הגברים אותו זבל""",868,08/05/2025 13:41
עמית  בהר,1063743,"הרייטינג מתעתע: למה ""הפטריוטים"" עוקפים את ""הבוגדים"" של קשת 12?",1011,08/05/2025 13:33
עמית  בהר,1063742,בשורה רעה למטיילים: הנחלים האהובים נסגרים בשל זיהום,254,08/05/2025 13:31
שרון בירקמן,1063753,פיוניר: ההכנסה ללקוח זינקה ב-22% – אז למה המניה יורדת?,348,08/05/2025 13:29
אפרת קרסנר,1063751,רותם סלע וקותי סבג בתוכנית טלוויזיה חדשה ומסקרנת,1335,08/05/2025 13:27
כפיר אדר,1063750,עופר ינאי חושף לראשונה: זה התקציב המטורף לעונה הבאה,1717,08/05/2025 13:23
צוף צימרינג,1063733,"אליהו יוסיאן תוקף: ""הזרם הזה בשלבי הכחדה עצמית""",551,08/05/2025 13:22
רעי שני,1063746,בהשקעת מיליוני שקלים: החברה הישראלית בקמפיין חסויות לאירוויזיון,392,08/05/2025 13:18
ענת סימן טוב,1063725, רשתות המזון חוטפות מכה: בכמה הרווח על חשבונכם ירד?  ,338,08/05/2025 13:17
אפרת קרסנר,1063734,"לראשונה: כוכבי ""בואו לאכול איתי"" יארחו את צופי התוכנית",203,08/05/2025 13:14
כפיר אדר,1063748,"מענק חדש של 7,500 שקל: מה עליכם לעשות כדי לקבל?",24638,08/05/2025 13:08
כפיר אדר,1063744,השיטה של Cello נחשפת: כך תצליחו להתחמק מדוחות החנייה,412,08/05/2025 13:04
רעי שני,1063740,טראמפ אישר: היריבה הגדולה של ישראל תקבל מימון בעשרות מיליונים,4362,08/05/2025 13:01
ענבל מנור,1063737,"כתבת ערוץ הספורט בהלם: ""קללות קשות ואיומים על משפחתי""",979,08/05/2025 12:46
רעי שני,1063739,מגיש כאן 11 בג'וב מפתיע: זו התוכנית החדשה שלו בערוץ הספורט,711,08/05/2025 12:45
כפיר אדר,1063704,מגיש רשת 13 חוטף בשידור חי מהאורחת: ''באמת זה מביך'',1766,08/05/2025 12:42
כפיר אדר,1063735,רמי לוי ישתלט גם על שוק האשראי? זה המהלך החדש שלו,1509,08/05/2025 12:39
רעי שני,1063731,נוסעים בתחבורה ציבורית בישראל? זו המכה שמצפה לכם בימים הקרובים,552,08/05/2025 12:37
הדר הראל,1063732,עשירי העולם 2025: מי הרוויח החודש עשרות מיליארדים – ומי מחק?,1811,08/05/2025 12:37
עמית  בהר,1063728,"צעד נוסף בסוריה: זאת הפעילות החדשה של צה""ל למען הדרוזים",261,08/05/2025 12:29
אפרת קרסנר,1063729,"כוכב ""ארץ נהדרת"" נפרד בכאב: ""תודה שזכיתי להכיר אותך""",259,08/05/2025 12:29
רעי שני,1063720,אפל עומדת להנחית מכה קשה על גוגל: זה מה שקרה למניית החברה,424,08/05/2025 12:26
כפיר אדר,1063727,"העיר המבוקשת במרכז תגדל בכ-10,000 תושבים: אלפי דירות בדרך",11680,08/05/2025 12:17
צוף צימרינג,1063711,אגם בוחבוט ובר ברימר משקיעים יחד בענק: זה הצעד הבא במערכת היחסים,579,08/05/2025 12:06
כפיר אדר,1063726,ביטוח לאומי בבשורה משמחת: זה המענק שתקבלו ב-20.6,21093,08/05/2025 12:04
שרון בירקמן,1063694,דירוג מניות הבנקים: זה הבנק שהפציץ בתשואה הגבוהה ביותר,2696,08/05/2025 12:01
כפיר אדר,1063722,איילה חסון מזועזעת בשידור חי: ''איכסה! מה עובר עליי היום'',2393,08/05/2025 11:57
רעי שני,1063717,"אחרי טום קשתי: גם כוכב ""האח הגדול"" הורשע בתקיפה קשה",576,08/05/2025 11:55
צוף צימרינג,1063721,"מנצח ""הישרדות"" עובר פרידה כואבת בחייו: ""ציטוט""",0,08/05/2025 11:45
רפאל בן זקרי,1063695, סמסונג חושפת: הגלקסי המתקדם בסדרת S25 יושק בתאריך הזה,890,08/05/2025 11:44
כפיר אדר,1063719,בתוך שעות ספורות: ערך המטבע קרס ב-72.75%,1929,08/05/2025 11:43
אפרת קרסנר,1063715,"יובל רפאל זוכה לתמיכה מזוכת האירוויזיון האגדית: ""את חיה רעה""",7610,08/05/2025 11:41
ענת סימן טוב,1063718,"מלחמה, טילים וביטולי טיסות: הישראלים עדיין טסים להופעות ב־1,300 יורו  ",410,08/05/2025 11:37
עמית  בהר,1063712,יצרנית האייפונים הכריזה: נייצר כלי רכב חשמליים,729,08/05/2025 11:32
כפיר אדר,1063693,מגישת ערוץ 14 המתפטרת כותבת בכאב: ''ועכשיו כזה צער'',4349,08/05/2025 11:32
כפיר אדר,1063716,המשטרה באזהרה חמורה: זו ההודעה החדשה שאסור לכם לפתוח,1664,08/05/2025 11:29
רעי שני,1063707,"משבר נדל""ן בישראל? זאת השכונה שנמכרו בה 70 דירות בעשרה ימים",840,08/05/2025 11:27
יוסף דולגופולסקי,1063710,מה הסיכויים? מייסד בורסת הקריפטו ביקש חנינה מטראמפ,296,08/05/2025 11:25
שרון בירקמן,1063713,"יו""ר הפד פאוול מסרב להיפגש עם טראמפ - זאת הסיבה",281,08/05/2025 11:17
כפיר אדר,1063709,"רייטינג: רותם סלע ואסי עזר קרובים לשפל, ינון מגל הפתיע?",3073,08/05/2025 11:10
כפיר אדר,1063682,הסוף לבעיות בעסקאות האשראי? כך תראה המהפכה הגדולה,300,08/05/2025 11:04
אפרת קרסנר,1063706,"מגישת גלגלצ נגד הלהקה המצליחה באירוויזיון: ""נראים כמו איבר זכרי""",327,08/05/2025 10:58
כפיר אדר,1063685,כוכב ארץ נהדרת מתכנן להפרד מישראל? ''יכול להיות קפיצה מעל הפופיק'',4646,08/05/2025 10:54
רעי שני,1063705,קיבלתם הודעה כזאת במייל? מדובר בהונאה אכזרית שמשתוללת בישראל,657,08/05/2025 10:54
צוף צימרינג,1063684,"אודיה אזולאי במיטה: ""אני איתך, כשאת בוכה כל העולם שלי נרטב""",2149,08/05/2025 10:51
יהודה רוזן,1063700,"נציב הכבאות בהודעה דרמטית: ""עד אחרי ל""ג בעומר אסור להדליק מדורות""",304,08/05/2025 10:46
עמית  בהר,1063702,"מינוי בווישור גלובלטק: זה סמנכ""ל הכספים ומשנה למנכ""ל החדש",345,08/05/2025 10:46
רעי שני,1063699,זוכת הריאליטי תובעת חצי מיליון שקל: דניאל עמרם ישלם ביוקר?,805,08/05/2025 10:44
שרון בירקמן,1063703,עוד 42 מיליארד לביטקוין: חגיגת הקניות של מיקרוסטרטג'י ממשיכה,366,08/05/2025 10:42
כפיר אדר,1063698,אזהרה לישראלים באירוויזיון 2025: זה מה שאסור לכם לעשות,384,08/05/2025 10:31
רעי שני,1063689,"השחקן הישראלי המצליח מאושפז במצב מורכב: ""תתפללו למענו""",1744,08/05/2025 10:26
עמית  בהר,1063697,דיווח: טראמפ הולך לבטל את האיסור על ייצוא שבבים מתקדמים,227,08/05/2025 10:23
כפיר אדר,1063696,שופרסל שוברת את השוק: זה מה שהלקוחות יקבלו בחצי מחיר,3782,08/05/2025 10:19
צוף צימרינג,1063678,"דניאל גרינברג לאייל גולן: ""מי יכול עלינו?""",587,08/05/2025 10:12
שרון בירקמן,1063679,"""מאמינים בכלכלה הישראלית"": אמפא עושה צעד משמעותי לקראת הנפקת הענק",650,08/05/2025 10:05
רפאל בן זקרי,1063692, ספוטיפיי בשדרוג ענק: זה מה שישתנה אצלכם באפליקציה,485,08/05/2025 09:56
ענת סימן טוב,1063691,המשבר מחריף: זאת חברת התעופה שלא תגיע עד סוף החודש  ,563,08/05/2025 09:51
עמית  בהר,1063688,"לאחר שעות: צה""ל ושב""כ תפסו את המחבל החשוד בירי במעבר ריחן",299,08/05/2025 09:46
רעי שני,1063686,"קותי סבג כועס: ""זה כבר לא מצחיק, הוא עשה עליי קריירה""",23337,08/05/2025 09:44
כפיר אדר,1063662,ישראל קטורזה חוגג יום מאושר: ''לפני 24 שנים זכיתי בך'',340,08/05/2025 09:43
כפיר אדר,1063687,אבל בעולם הטלוויזיה בישראל: המגיש האהוב נפטר בגיל 89,129105,08/05/2025 09:41
דודי לוי,1063683,בעלי רכבים היזהרו: זו הטעות שתשים אתכם על הכוונת של המשטרה,683,08/05/2025 09:22
רעי שני,1063675,מס חדש בגובה 80% יוטל בישראל: מי עומדים לשלם ביוקר?,31251,08/05/2025 09:06
עמית  בהר,1063680,יועמדו בפני גירוש? ההתפרעויות חוזרות לאוניברסיטת קולומביה,196,08/05/2025 09:05
צוף צימרינג,1063670,"איתי לוי נפרד: ""הלב שלו הוא לב שכל כולו אהבת האדם""",15959,08/05/2025 09:02
כפיר אדר,1063681,"בתוך 24 שעות: ערך המטבע התפוצץ בזינוק של 690,998%",9867,08/05/2025 09:01
כפיר אדר,1063677,אסי עזר חושף את האמת: ''כעס עלי שאני לא עוזר לו עם הילדים'',650,08/05/2025 08:47
דודי לוי,1063674,רגע לפני תום מעצר הבית של יונתן אוריך: זה מה שעשתה המשטרה,326,08/05/2025 08:45
כפיר אדר,1063676,"המכה לכיס שלא הכרתם: כך אתם מפסידים 5,000 שקל בשנה",683,08/05/2025 08:40
אפרת קרסנר,1063672,"נועה תשבי חוגגת יום מאושר: ""חבר חדש במשפחה""",370,08/05/2025 08:39
עמית  בהר,1063673,"בן גביר נגד ראש עיריית רהט: ""יש לו קשר עם גורמים פליליים""",206,08/05/2025 08:35
רעי שני,1063671,עומס חום כבד מאוד וסכנת שריפות חמורה בישראל: זו האזהרה החריגה,249,08/05/2025 08:28
רעי שני,1063669,בכ-100 מיליון שקל: מנור סולומון עומד להיכנס לספרי ההיסטוריה,864,08/05/2025 08:16
דודי לוי,1063648,רמי לוי יפצה במיליוני שקלים: כך תבדקו אם גם לכם מגיע,5433,08/05/2025 08:03
שרון בירקמן,1063544,"לקראת פסגת ארה""ב-סין: אלו הצעדים שממשלת סין מכריזה עליהם",574,08/05/2025 08:01
רעי שני,1063668,"מגישת החדשות שתמכה בישראל פוטרה וחשפה בדמעות: ""איבדתי הכל""",1024,08/05/2025 08:00
כפיר אדר,1063667,מתחם הקניות האהוב נמכר ומחליף שם: מי שילם עבורו 330 מיליון שקל?,825,08/05/2025 07:58
